AskAPatient.fold-6.test,429783005,Paraesthesia of lower extremity,tingling in my legs,C0587058 C0948992,C2242996 C1140621,
AskAPatient.fold-6.test,89362005,Weight loss,loss of weight,C2911645 C0424641 C3665346 C1262477,C1262477,C1262477 
AskAPatient.fold-6.test,86044005,Amyotrophic lateral sclerosis,ALS,C3468101 C1836076 C1833662 C3468110 C3468109 C3468111 C2931786 C0002736 C2317804 C3468100 C3468104 C2317803 C3468106 C3280587 C3275459 C3468112 C3553719 C3468103 C3468102 C3468108 C3715155 C3468105 C3468113 C1862939 C3468107 C3715156 C3468114,,
AskAPatient.fold-6.test,449917004,Cramp in lower limb,cramps in left leg,C3266180 C3266179,C0026821 C0230443 C1279606,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,162059005,Upset stomach,Stomach irritation,C0235309,C0496905 C0872393 C2697368 C0154060 C0038351 C2700617 C1706307 C1278920 C3714551 C0153943,
AskAPatient.fold-6.test,399153001,Vertigo,vertigo,C0042571 C1564535 C1135208,C0042571 C2096293,C0042571 
AskAPatient.fold-6.test,103002009,Sensation of hot and cold,hot and cold on and off,C0522245,C0234192 C0009443,
AskAPatient.fold-6.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-6.test,271681002,Stomach ache,pain in my stomach,C0235309 C0221512,C0030193 C0038351,
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,general degradation,C0426623 C0426624,C0699900,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,267036007,Dyspnoea,shortness of breath,C0013404,C0748649 C4054349 C0013404 C2707305,C0013404 
AskAPatient.fold-6.test,237602007,Metabolic syndrome X,Metabolic syndrome,C0524620,C0524620 C1262289,C0524620 
AskAPatient.fold-6.test,102943000,Personality change,change in personality,C0240735,C0240735,C0240735 
AskAPatient.fold-6.test,249913002,Knee stiff,stiff knees,C0240129,C0240129 C3887529,C0240129 
AskAPatient.fold-6.test,267032009,Tired all the time,tired all the time,C0557875,C0557875,C0557875 
AskAPatient.fold-6.test,68962001,Myalgia,muscular aches,C0231528,C0234238,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Liptor,C0593906,,
AskAPatient.fold-6.test,84229001,Fatigue,extreme tiredness,C0015672 C4050243,C0015672 C0332575,C0015672 
AskAPatient.fold-6.test,422400008,Vomiting,vomiting,C0042963 C1963281,C0042963 C1963281,C0042963 C1963281 
AskAPatient.fold-6.test,57676002,Arthralgia,Joint and muscle pain,C0003862,C0231528 C1963177,
AskAPatient.fold-6.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,86044005,Amyotrophic lateral sclerosis,ALS,C3468101 C1836076 C1833662 C3468110 C3468109 C3468111 C2931786 C0002736 C2317804 C3468100 C3468104 C2317803 C3468106 C3280587 C3275459 C3468112 C3553719 C3468103 C3468102 C3468108 C3715155 C3468105 C3468113 C1862939 C3468107 C3715156 C3468114,,
AskAPatient.fold-6.test,426206001,Constant pain,HIDEOUS CONSTANT PAIN,C1960160,C0030193 C1720529,
AskAPatient.fold-6.test,29857009,Chest pain,chest pains,C0008031 C2926613,C0030193 C0817096,
AskAPatient.fold-6.test,43724002,Chill,chills,C0085593,C0085593,C0085593 
AskAPatient.fold-6.test,26079004,Tremor,tremors,C0040822 C1963252,C0040822,C0040822 
AskAPatient.fold-6.test,84229001,Fatigue,Extreme tiredness,C0015672 C4050243,C0015672 C0332575,C0015672 
AskAPatient.fold-6.test,278040002,Loss of hair,Hair thinning,C0002170,C0002170,C0002170 
AskAPatient.fold-6.test,84229001,Fatigue,fatigued,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-6.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-6.test,422400008,Vomiting,vomiting,C0042963 C1963281,C0042963 C1963281,C0042963 C1963281 
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-6.test,3384011000036100,Arthrotec,arthrotec,C0210355,C0731335 C0731334 C0210355,C0210355 
AskAPatient.fold-6.test,267032009,Tired all the time,Tired most of the time,C0557875,C0557875,C0557875 
AskAPatient.fold-6.test,84229001,Fatigue,fatique,C0015672 C4050243,,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,11654001,Achilles tendonitis,Achilles peritendonitis,C0263933 C0001074 C0149846,C0001074,C0001074 
AskAPatient.fold-6.test,68962001,Myalgia,very bad pain in my muscles,C0231528,C0030193 C3840984,
AskAPatient.fold-6.test,224960004,Tired,drained and tired,C0557875,C0557875,C0557875 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,18963009,Mood swings,mood swings,C0085633,C0085633,C0085633 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,62507009,Pins and needles,tingling in the soles of my feet,C0423572,C2242996 C0230463 C0016504,
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-6.test,28551000168108,Voltaren,Voltaren,C0699958 C0592264,C0699958 C0592264,C0699958 C0592264 
AskAPatient.fold-6.test,62315008,Diarrhoea,diahrrea,C0011991 C0474498,,
AskAPatient.fold-6.test,8943002,Weight gain,weight gain,C0043094 C2911647,C0043094 C2911647 C0231246,C0043094 C2911647 
AskAPatient.fold-6.test,62315008,Diarrhoea,diarrhea,C0011991 C0474498,C1963091 C0011991,C0011991 
AskAPatient.fold-6.test,10601006,Pain in lower limb,leg pain,C0023222 C0839480,C0023222 C0839480,C0023222 C0839480 
AskAPatient.fold-6.test,309539008,Numbness of toe,Numbness in left toe,C0587056 C0520559,C0020580 C0028643 C0040357,
AskAPatient.fold-6.test,57676002,Arthralgia,joints aching,C0003862,C0234238,
AskAPatient.fold-6.test,166717003,Serum creatinine raised,elevated Creatinine,C0700225,C0856882 C0302272 C0201975 C1561535,
AskAPatient.fold-6.test,29857009,Chest pain,chest pain,C0008031 C2926613,C0008031 C2926613,C0008031 C2926613 
AskAPatient.fold-6.test,277521002,Loss of motivation,lack of motivation,C0456814,C0456814,C0456814 
AskAPatient.fold-6.test,309538000,Numbness of foot,numb toes,C0239649,C0040357,
AskAPatient.fold-6.test,415692008,Bunion,bunion,,,
AskAPatient.fold-6.test,307077003,Feeling hopeless,hopelessness,C0150041,C0150041,C0150041 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,90708001,Kidney disease,kidney problems,C0022658,C0812426,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,404640003,Dizziness,dizzyness,C0012833 C1963093 C4032495 C0042571,C0012833,C0012833 
AskAPatient.fold-6.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,22253000,Pain,aches,C0030193 C1882272 C2598155,C0234238,
AskAPatient.fold-6.test,373932008,Feels hot,feel hot,C2939147 C0424749,C0424749,C0424749 
AskAPatient.fold-6.test,65124004,Swelling,SWELLING,C0038999,C0038999,C0038999 
AskAPatient.fold-6.test,55300003,Muscle Cramp,mussel spasms,C0026821,C0037763,
AskAPatient.fold-6.test,165247006,Unable to climb stairs,walking up the stairs was intolerable,C0429981 C0560077,C2346415 C2368355,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,166848004,Serum triglycerides raised,high triglycerides,C0428478 C0542495,C0020557,
AskAPatient.fold-6.test,285395009,Strain of calf muscle,Calf muscle strains,C0563284,C0563284 C0347721 C0080194 C1305418 C0230445,C0563284 
AskAPatient.fold-6.test,449614009,Swelling of lower limb,Legs feel swollen,C0158369 C0745977 C0581394 C4047557 C4047558,C0423601 C1140621,
AskAPatient.fold-6.test,37714011000036108,zinc,Zinc,C0043481,C0373748 C0043481 C3541396,C0043481 
AskAPatient.fold-6.test,55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
AskAPatient.fold-6.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-6.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,420038007,Feeling unhappy,sadness,C1688635,C3536794,
AskAPatient.fold-6.test,271587009,Stiffness,stiffness,C0427008,C0427008,C0427008 
AskAPatient.fold-6.test,26889001,Myositis,muscle inflammation,C0027121,C0027121,C0027121 
AskAPatient.fold-6.test,309249007,Calf muscle weakness,loss of muscle strenth, mainly calves,C0030552 C0151786 C1834451 C0586738,,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,56731001,Hypertonia,Muscle tightness,C0026826,C0877322,
AskAPatient.fold-6.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-6.test,288231001,Myalgia/myositis - lower leg,soreness in calf muscles,C0231528 C0230446 C1140621 C0027121,C0448482 C0234233 C1269903,
AskAPatient.fold-6.test,33308003,Disorder of back,bad back,C0012634,,
AskAPatient.fold-6.test,48500005,Delusional disorder,paranoid,C0236675 C0011251 C0520677,C1456784,
AskAPatient.fold-6.test,13791008,Asthenia,Weakness,C0004093,C3714552,
AskAPatient.fold-6.test,289195008,Slurred speech,slurred speech,C0234518,C0234518,C0234518 
AskAPatient.fold-6.test,15336001,Cold extremities,Cold Extremities,C0277925,C0010412 C0015385 C0009443 C0719425 C0278454 C0234192 C0041912,
AskAPatient.fold-6.test,22298006,Myocardial infarction,heart attacks,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-6.test,449917004,Cramp in lower limb,spasms in leg muscles,C3266180 C3266179,C0037763 C0224456,
AskAPatient.fold-6.test,73589001,Intervertebral disc prolapse,pain from the herniated discs,C0223157 C0408654 C0442106 C0223142 C0223292 C0223503 C0223533 C0223518 C0223307 C0223187 C0223232 C4039212 C0021815 C0223548 C1280211 C0223217 C0223277 C0223322 C0223247 C0033377 C0223172 C0206078 C1261195 C0178850 C0223127 C0223262 C0012624,C0030193,
AskAPatient.fold-6.test,309774006,Weakness of limb,Weak & wobbley knees,C1836296 C0587246,C0022742,
AskAPatient.fold-6.test,76948002,Severe pain,severe pain muscles,C0278140,C0231528 C1306232,
AskAPatient.fold-6.test,90560007,Gout,gout,C0018099,C0018099,C0018099 
AskAPatient.fold-6.test,62315008,Diarrhoea,diarrhea,C0011991 C0474498,C1963091 C0011991,C0011991 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,419723007,Mentally dull,not as smart as I use to be,C1621860,,
AskAPatient.fold-6.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-6.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,161891005,Backache,Pain in back,C0004604,C0030193 C1882272 C2598155,
AskAPatient.fold-6.test,248255005,Cannot sleep at all,Inability to Sleep,C0424522 C0037313 C0013144,C0037313 C0723362 C0013144,C0037313 C0013144 
AskAPatient.fold-6.test,309086004,Paraesthesia of hand,Tingeling in fingers,C0239836,C0016129 C0947619 C0947620,
AskAPatient.fold-6.test,56925008,Sexual dysfunction,sexual dysfunction,C0943843 C0549622 C0852568,C0278097 C0549622 C0852568 C1112443 C0356774 C0033953 C3714744,C0549622 C0852568 
AskAPatient.fold-6.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,80313002,Palpitations,palpatations,C0030252 C3160712,C0030247,
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,8357008,Reduced libido,loss of sexual desire,C0011124,C0424400 C0023618,
AskAPatient.fold-6.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-6.test,22253000,Pain,It hurts,C0030193 C1882272 C2598155,,
AskAPatient.fold-6.test,76948002,Severe pain,Extreme Right Shoulder Pain,C0278140,C0037011,
AskAPatient.fold-6.test,55145008,Stabbing pain,stabbing pain above a knee,C0278145,C0022742 C0278145,C0278145 
AskAPatient.fold-6.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-6.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-6.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-6.test,4031011000036106,Crestor,Crestor,C1098080,C1098080,C1098080 
AskAPatient.fold-6.test,76948002,Severe pain,Pain is so intense,C0278140,C0030193 C1882272 C2598155,
AskAPatient.fold-6.test,404640003,Dizziness,dizziness,C0012833 C1963093 C4032495 C0042571,C0012833 C0042571 C1963093,C0012833 C1963093 C0042571 
AskAPatient.fold-6.test,386807006,Memory impairment,memory problems,C1636063 C1963167 C0233794,C0233794,C0233794 
AskAPatient.fold-6.test,68962001,Myalgia,Muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-6.test,161891005,Backache,constant back pain,C0004604,C0004604 C0677061 C1720529 C1963071,C0004604 
AskAPatient.fold-6.test,309774006,Weakness of limb,Weak legs,C1836296 C0587246,C1140621,
AskAPatient.fold-6.test,29857009,Chest pain,chest pain,C0008031 C2926613,C0008031 C2926613,C0008031 C2926613 
AskAPatient.fold-6.test,13791008,Asthenia,Extreme fatigue,C0004093,C0015672,
AskAPatient.fold-6.test,79890006,Loss of appetite,lack of appetite,C0003123 C1971624 C0426579,C0003123 C1971624,C0003123 C1971624 
AskAPatient.fold-6.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-6.test,161891005,Backache,pain in back,C0004604,C0030193,
AskAPatient.fold-6.test,45352006,Spasm,spasms,C0026821 C0037763,C0037763,C0037763 
AskAPatient.fold-6.test,102498003,Agony,agony,C0521992,C0521992,C0521992 
AskAPatient.fold-6.test,77461011000036109,alpha tocopherol,Vitamin E,C0969677,C0014695 C0201898 C2936884 C0042866 C0042879 C0042889 C0919758 C1142098 C0035527 C0005575 C0003968 C0042890 C0008405 C0016410 C0042839 C3537249 C3541380 C0373745 C2825076 C0042874,
AskAPatient.fold-6.test,428061005,Malignant neoplasm of brain,brain cancer,C0153641 C0153364 C1322284 C1306650 C0684892 C0496836 C0346671 C0346956 C0346910 C0153633 C0751255 C0279530 C0153340 C0750979 C0006142 C2350059 C0864915,C0153633,C0153633 
AskAPatient.fold-6.test,235856003,Liver disease,liver damage,C2186532 C0023895 C0455417,C0151763,
AskAPatient.fold-6.test,73211009,Diabetes mellitus,diabetic,C1313937 C0011849,C0241863,
AskAPatient.fold-6.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
