AskAPatient.fold-8.test,225013001,Feeling bad,feel bad,C0857027 C0557911 C0231218,C0557911 C0231218,C0557911 C0231218 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,449917004,Cramp in lower limb,leg and foot cramping,C3266180 C3266179,C0026821 C1140621 C0016504 C1446787,
AskAPatient.fold-8.test,78514002,Thigh pain,soreness in thighs,C0241374,C0234233 C0039866,
AskAPatient.fold-8.test,42399005,Renal failure,kidney failure,C0001623 C1963154 C0035078,C0035078,C0035078 
AskAPatient.fold-8.test,49218002,Hip pain,hip pain,C0030193,C0267028 C0019559 C1963082,
AskAPatient.fold-8.test,68449006,Arthritis of hip,severe arthritis symptoms in hip joints,C0263776 C0409208,C1306232 C0019552 C0741237,
AskAPatient.fold-8.test,32643011000036106,potassium,potassium,C0721171 C0304475 C0303276 C0597277 C0202194,C0721171 C0304475 C0303276 C0597277 C0202194,C0721171 C0304475 C0303276 C0597277 C0202194 
AskAPatient.fold-8.test,310497006,Severe depression,severe depression,C0588008,C0588008,C0588008 
AskAPatient.fold-8.test,35489007,Depression,Depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143 
AskAPatient.fold-8.test,25064002,Headache,low grade headache,C0018681 C2096315,C0018681 C2096315 C0286840 C1550472 C3244287,C0018681 C2096315 
AskAPatient.fold-8.test,62507009,Pins and needles,tingling sensation in the back of my neck,C0423572,C2242996 C0027530 C0427116 C2137077,
AskAPatient.fold-8.test,13791008,Asthenia,weak and wobbly unbalanced,C0004093,C3714552 C1737826,
AskAPatient.fold-8.test,3559011000036109,Zoloft,zorloft,C0284660,,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,9991008,Abdominal colic,bowel/uterine cramping,C0232488,C0026821 C0021853 C0042149 C1446787,
AskAPatient.fold-8.test,81308009,Encephalopathy,brain problems,C0085584 C1260408 C0022802 C0206019 C1963101 C0006111 C0598106,C0033213 C2081614 C0006104,
AskAPatient.fold-8.test,3723001,Arthritis,arthritis,C3267876 C0003864,C0263776 C0003873 C0541786 C0003864 C0158026 C1405877 C1328469,C0003864 
AskAPatient.fold-8.test,47933007,Foot pain,muscle pain in feet,C0016512 C2016948,C0231528 C0016504 C1963177,
AskAPatient.fold-8.test,23919004,Labyrinthitis,labyrinthitis,C0022893 C0022890,C1409355 C0022893 C0022890,C0022893 C0022890 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,77424011000036100,ubidecarenone,CoQ10,C0056077,C0056077,C0056077 
AskAPatient.fold-8.test,367391008,Malaise,Malaise,C0231218,C0231218,C0231218 
AskAPatient.fold-8.test,56608008,Pain in wrist,Pain in wrist,C0221785,C0221785,C0221785 
AskAPatient.fold-8.test,76948002,Severe pain,Extreme pain in upper back area,C0278140,C0030193,
AskAPatient.fold-8.test,431416001,Menstrual cramp,menstrual cramps with vaginal bleeding,C0013390,C0566967 C0372564 C0013390 C2979982 C1698508,C0013390 
AskAPatient.fold-8.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-8.test,57676002,Arthralgia,Joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-8.test,25064002,Headache,Headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,78514002,Thigh pain,pain in upper legs,C0241374,C0030193 C1140621,
AskAPatient.fold-8.test,274279008,Renal pain,kidney pain,C0558489,C0558489 C1963226,C0558489 
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,29857009,Chest pain,chest pain,C0008031 C2926613,C0008031 C2926613,C0008031 C2926613 
AskAPatient.fold-8.test,200936003,Lupus erythematosus,Lupus,C0866588 C0024141 C0409974,C0024131 C0409974,C0409974 
AskAPatient.fold-8.test,102938007,Difficulty writing,hand writting had deteriorated,C0584995,C1457868 C0018563,
AskAPatient.fold-8.test,95891005,Influenza-like illness,flu like syptoms,C0521839,C0021400,
AskAPatient.fold-8.test,422400008,Vomiting,vomiting,C0042963 C1963281,C0042963 C1963281,C0042963 C1963281 
AskAPatient.fold-8.test,271807003,Rash,rash,C0015230,C0015230,C0015230 
AskAPatient.fold-8.test,247592009,Poor short-term memory,loss of short term memory,C0701811 C0025265,C0701811 C0025265,C0701811 C0025265 
AskAPatient.fold-8.test,267031002,Tiredness symptom,tiredness,C0558486,C0015672 C0332575,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,161891005,Backache,back and hip pain,C0004604,C0267028 C0019559 C1963082,
AskAPatient.fold-8.test,30989003,Knee pain,Knee pain,C0231749,C0231749,C0231749 
AskAPatient.fold-8.test,161891005,Backache,back pain,C0004604,C0004604 C0677061 C1963071,C0004604 
AskAPatient.fold-8.test,162076009,Excessive upper gastrointestinal gas,General weakness in my hands,C0426623 C0426624,C3714552 C0018563,
AskAPatient.fold-8.test,55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,47933007,Foot pain,foot pain,C0016512 C2016948,C0016512 C2016948,C0016512 C2016948 
AskAPatient.fold-8.test,361122008,Impairment level of vision,PARTIAL LOSS OF SIGHT,C1283806,C3665346,
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,230690007,Cerebrovascular accident,stroke,C0038454,C0038454,C0038454 
AskAPatient.fold-8.test,161891005,Backache,back pain,C0004604,C0004604 C0677061 C1963071,C0004604 
AskAPatient.fold-8.test,14760008,Constipation,constipation,C0949135 C1963087 C0009806,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-8.test,271801002,Taste sense altered,taste perversion,C0013378,C0013378,C0013378 
AskAPatient.fold-8.test,45352006,Spasm,spasms,C0026821 C0037763,C0037763,C0037763 
AskAPatient.fold-8.test,444899003,Pain in forearm,pain in my forearms,C0239667,C0030193 C0016536,
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,361138002,Irregular heart rate,erratic heart beat,C0237314,C0018787,
AskAPatient.fold-8.test,214264003,Lethargy,lethargic,C0023380,C0023380,C0023380 
AskAPatient.fold-8.test,38013005,Immunosuppression,decreased immune system,C0021081 C4048329 C0021079 C1373218 C0085393 C0021080,C0032827 C0520870 C0520831 C0728725 C0239787 C1295611 C1295669 C0162119 C1295666,
AskAPatient.fold-8.test,40917007,Confusion,confusion,C0009676 C0683369 C2712099 C1963086,C0009676 C0683369 C1963086,C0009676 C0683369 C1963086 
AskAPatient.fold-8.test,95421005,Intercostal myalgia,muscles pain on the left side of my chest,C0344305,C0231528 C0817096,
AskAPatient.fold-8.test,428724006,Arthropathy of knee joint,failed knee joits,C1997440,C0022742,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,422587007,Nausea,nausea,C1963179 C0027497,C0027497,C0027497 
AskAPatient.fold-8.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-8.test,246682000,Blood clot in eye,blood clots that traveled to my eye,C0423010,C0087086 C0015392 C0302148,
AskAPatient.fold-8.test,3904011000036106,Zocor,ZOCOR,C0678181,C0678181,C0678181 
AskAPatient.fold-8.test,24693007,Fibromyalgia,fibromyalgia,C0016053,C0016053,C0016053 
AskAPatient.fold-8.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-8.test,10601006,Pain in lower limb,Pain in my lower legs,C0023222 C0839480,C0230446 C0030193 C1140621 C1882272 C2598155,
AskAPatient.fold-8.test,49218002,Hip pain,pain in my hips,C0030193,C0030193 C0019552,C0030193 
AskAPatient.fold-8.test,420038007,Feeling unhappy,sadness,C1688635,C3536794,
AskAPatient.fold-8.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-8.test,193462001,Insomnia,insomina,C0917801 C1950154 C1963237,,
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,213257006,Generally unwell,feeling sick,C0231218,C0857027 C0027497,
AskAPatient.fold-8.test,77692006,Hypersomnia,high sleep requirement,C0917799,C0424522 C0037313 C0013144,
AskAPatient.fold-8.test,48926009,Pain in spine,spinal pain,C0423673,C0030193 C0606665,
AskAPatient.fold-8.test,62507009,Pins and needles,Tingly hands,C0423572,C0018563,
AskAPatient.fold-8.test,278040002,Loss of hair,hair thinning,C0002170,C0002170,C0002170 
AskAPatient.fold-8.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-8.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-8.test,404640003,Dizziness,Dizziness,C0012833 C1963093 C4032495 C0042571,C0012833 C1963093 C4032495 C0042571,C0012833 C1963093 C4032495 C0042571 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,90673000,Burning sensation,burning feeling,C0234655 C0578504 C0241057 C0241413 C0085624,C1527305 C0013987 C0006434 C0085624,C0085624 
AskAPatient.fold-8.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-8.test,44054006,Type 2 diabetes mellitus,type2 diabetes,C4014362 C0948891 C0011860 C0271636 C3495862 C0271637 C0011854 C0271638 C3495822,C0011860 C0011849 C0011847,C0011860 
AskAPatient.fold-8.test,267044007,Impaired exercise tolerance,impaired my ability to exercise,C0424551,C1522704 C0452240,
AskAPatient.fold-8.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-8.test,48500005,Delusional disorder,paranoia,C0236675 C0011251 C0520677,C1456784,
AskAPatient.fold-8.test,193031009,Cluster headache,cluster headaches,C0009088,C0009088,C0009088 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,289530006,Vaginal bleeding,bleeding from the vagina,C0566967 C2979982,C0566961 C2979982,C2979982 
AskAPatient.fold-8.test,68962001,Myalgia,muscle aches,C0231528,C0231528,C0231528 
AskAPatient.fold-8.test,271782001,Drowsy,drowsy,C0013144,C0013144,C0013144 
AskAPatient.fold-8.test,286755001,Impatient character,impatient,C0564565 C0564566,C1256245,
AskAPatient.fold-8.test,103002009,Sensation of hot and cold,freezing cold,like arms plunged into freezing water,then burning sensations,C0522245,C0241660 C0241057 C0234192 C0239814 C0578504 C0234655 C0857336 C2239188 C0241413 C0446516 C0043047 C0009443 C0085624,
AskAPatient.fold-8.test,45352006,Spasm,spasms in upper thighs,C0026821 C0037763,C0037763 C0039866,C0037763 
AskAPatient.fold-8.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-8.test,26544005,Muscle weakness,muscle weakness,C0030552 C0151786 C1834451,C0240479 C2673994 C0151786 C0150841 C0586738 C0587246 C0030552 C1834451 C1168241 C0239831,C0151786 C0030552 C1834451 
AskAPatient.fold-8.test,26929004,Alzheimer's disease,alzheimers,C0002395 C0477364 C0338450 C1271045 C1521724,,
AskAPatient.fold-8.test,282145008,Unable to walk,not being able to walk,C0560046,C1299581,
AskAPatient.fold-8.test,68962001,Myalgia,painful muscles,C0231528,C0030193,
AskAPatient.fold-8.test,26413003,Low motivation,unmotivated,C0558078,C0520941,
AskAPatient.fold-8.test,271832001,Flatulence, eructation and gas pain,gas pains around my abdomen,C0476289 C1962956 C0016204 C0014724,C0476289 C0230168 C0000726,C0476289 
AskAPatient.fold-8.test,271587009,Stiffness,stiffness,C0427008,C0427008,C0427008 
AskAPatient.fold-8.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,10601006,Pain in lower limb,leg pains,C0023222 C0839480,C0030193 C1140621,
AskAPatient.fold-8.test,55929007,Feeling irritable,a lot grouchier,C0022107,C0162435,
AskAPatient.fold-8.test,419723007,Mentally dull,foggy-headedness,C1621860,,
AskAPatient.fold-8.test,21565011000036108,ezetimibe + simvastatin,Vytorin,C0074554 C1142985,C1527845,
AskAPatient.fold-8.test,30989003,Knee pain,pain in knee,C0231749,C0231749,C0231749 
AskAPatient.fold-8.test,26329005,Poor concentration,difficult to concentrate,C0233417,C1299586,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,61372001,Aggression,rage,C1457883 C0001807 C4050402,C0034634,
AskAPatient.fold-8.test,76948002,Severe pain,severe pain in hips,C0278140,C0278140 C0019552,C0278140 
AskAPatient.fold-8.test,55300003,Muscle cramp,muscle cramps,C0026821,C0026821 C0023218,C0026821 
AskAPatient.fold-8.test,53458011000036102,Aleve,Aleve,C0718343,C0718343,C0718343 
AskAPatient.fold-8.test,21417011000036105,fenofibrate,Tricor,C0033228,C0723893,
AskAPatient.fold-8.test,301676004,Unable to get off a bed,difficult for me to get out of bed,C1299582,C1299586,
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-8.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
