AskAPatient.fold-4.test,248255005,Cannot sleep at all,unable to sleep,C0424522 C0037313 C0013144,C0424565 C2364286,
AskAPatient.fold-4.test,76948002,Severe pain,Sever muscle pain,C0278140,C0231528 C4050465 C0264097 C4050466 C1963177 C1547231 C1547227 C1561581,
AskAPatient.fold-4.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-4.test,17971005,Sedated,sedation,C0235195,C0235195 C0344106,C0235195 
AskAPatient.fold-4.test,45326000,Shoulder pain,shoulder pain,C0423670 C0037011,C0423670 C0037011,C0423670 C0037011 
AskAPatient.fold-4.test,81680005,Neck pain,neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-4.test,424647005,Cramp in limb,muscle spasmns in left arm,C0010263,C1268256 C0230347 C0037763,
AskAPatient.fold-4.test,248236005,Mentally vague,vagues,C0424539,,
AskAPatient.fold-4.test,278040002,Loss of hair,hair loss,C0002170,C0002170,C0002170 
AskAPatient.fold-4.test,248277009,Lack of stamina,loss of stamina,C0424592,C0518031,
AskAPatient.fold-4.test,3253007,Discolouration of skin,purple sploches around waist,C0151907 C2919557 C2939083 C2919562,C0230097,
AskAPatient.fold-4.test,29857009,Chest pain,chestpain,C0008031 C2926613,,
AskAPatient.fold-4.test,68962001,Myalgia,lots of pain in the muscles,C0231528,C0030193,
AskAPatient.fold-4.test,95891005,Influenza-like illness," fluey" feelings in upper arms, legs,C0521839,C1527305 C0230348 C0013987 C1140621 C0446516,
AskAPatient.fold-4.test,418363000,Itching of skin,pruritus,C0033774,C0033774,C0033774 
AskAPatient.fold-4.test,271807003,Rash,rash,C0015230,C0015230,C0015230 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,36349006,Burning pain,Severe (burning) pain in left hand,C0234230,C0230371 C4050466 C1288949 C1547227 C1561581 C0006434 C4050465 C0264097 C0030193 C0265554 C1547231 C0085624 C0234418,
AskAPatient.fold-4.test,21288011000036105,diclofenac,diclofenac,C0012091,C0012091,C0012091 
AskAPatient.fold-4.test,230145002,Difficulty breathing,difficulty breathing,C1821163 C0013404,C0013404 C2169544,C0013404 
AskAPatient.fold-4.test,49218002,Hip pain,Terrible pain in hips,C0030193,C0030193 C0019552,C0030193 
AskAPatient.fold-4.test,55929007,Feeling irritable,irritability,C0022107,C0022107 C2700617,C0022107 
AskAPatient.fold-4.test,422587007,Nausea,Nausea,C1963179 C0027497,C1963179 C0027497,C1963179 C0027497 
AskAPatient.fold-4.test,3877011000036101,Lipitor,liptor,C0593906,,
AskAPatient.fold-4.test,90673000,Burning sensation,burning,C0234655 C0578504 C0241057 C0241413 C0085624,C0006434 C0085624,C0085624 
AskAPatient.fold-4.test,14760008,Constipation,constipated,C0949135 C1963087 C0009806,C0009806,C0009806 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,68962001,Myalgia,muscle and joint pain,C0231528,C1963066 C0003862,
AskAPatient.fold-4.test,422400008,Vomiting,vomited,C0042963 C1963281,C0042963,C0042963 
AskAPatient.fold-4.test,68962001,Myalgia,muscle ache,C0231528,C0231528,C0231528 
AskAPatient.fold-4.test,44054006,Type 2 diabetes mellitus,Type II Diabetes,C4014362 C0948891 C0011860 C0271636 C3495862 C0271637 C0011854 C0271638 C3495822,C0011860 C0011854,C0011860 C0011854 
AskAPatient.fold-4.test,420038007,Feeling unhappy,feeling desperately miserable,C1688635,C1527305 C1579931 C0344315 C0013987,
AskAPatient.fold-4.test,240131006,Rhabdomyolysis,rhabdomyolisis,C0035410,,
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,284136008,Unable to move all four limbs,couldn't lift my arms or legs,C0561942 C0015385 C1299582,C0181620 C1140621 C0446516,
AskAPatient.fold-4.test,422587007,Nausea,nausea,C1963179 C0027497,C0027497,C0027497 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,48694002,Anxiety,Anxiety,C4050613 C0860603 C0003467 C0003469 C1963064,C4050613 C0860603 C0003467 C0003469 C1963064,C4050613 C0860603 C0003467 C0003469 C1963064 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,386807006,Memory impairment,TRUBLE REMEMBERING,C1636063 C1963167 C0233794,C0034770,
AskAPatient.fold-4.test,86044005,Amyotrophic lateral sclerosis,ALS,C3468101 C1836076 C1833662 C3468110 C3468109 C3468111 C2931786 C0002736 C2317804 C3468100 C3468104 C2317803 C3468106 C3280587 C3275459 C3468112 C3553719 C3468103 C3468102 C3468108 C3715155 C3468105 C3468113 C1862939 C3468107 C3715156 C3468114,,
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,77424011000036100,ubidecarenone,CoQ10,C0056077,C0056077,C0056077 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,228158008,Walking disability,can hardly sleep,C0311394,C0424522 C0037313 C0013144,
AskAPatient.fold-4.test,38181000168109,Voltaren Emulgel,Voltaren Gel,C0699958 C0592264,C0972569 C0699958 C0592264,C0699958 C0592264 
AskAPatient.fold-4.test,8357008,Reduced libido,loss of sex drive,C0011124,C0023618,
AskAPatient.fold-4.test,419581008,Bizarre dreams,vivid dreams,C0860645,C0344320,
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,399153001,Vertigo,vertigo,C0042571 C1564535 C1135208,C0042571 C2096293,C0042571 
AskAPatient.fold-4.test,47933007,Foot pain,foot pain,C0016512 C2016948,C0016512 C2016948,C0016512 C2016948 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-4.test,238810007,Flushing,hot/heated flushing sensation that began mid-torso and continued up to the top of head (top of scalp started tingling and burning),C0016382 C0005874 C1962957,C0230003 C0005874 C1444662 C2229507 C0085624 C0016382 C0460005 C0542538 C2242996 C0036270 C1962957 C0006434,C0005874 C0016382 C1962957 
AskAPatient.fold-4.test,45979003,Abdominal wind pain,stomach gas and intense pain,C0476289 C0016204,C0030193 C0541976,
AskAPatient.fold-4.test,422587007,Nausea,nausea,C1963179 C0027497,C0027497,C0027497 
AskAPatient.fold-4.test,386807006,Memory impairment,memory problems,C1636063 C1963167 C0233794,C0233794,C0233794 
AskAPatient.fold-4.test,8510008,Reduced mobility,Could barely move,C0700572 C0476650,,
AskAPatient.fold-4.test,162059005,Upset stomach,upset my stomach,C0235309,C0038351 C3887804,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,271832001,Flatulence, eructation and gas pain,gas pains in back,C0476289 C1962956 C0016204 C0014724,C0476289,C0476289 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,26171000168109,Lasix,lasiks,C0699992,C0752094,
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,267031002,Tiredness symptom,tiredness,C0558486,C0015672 C0332575,
AskAPatient.fold-4.test,228158008,Walking disability,couldnt walk,C0311394,,
AskAPatient.fold-4.test,21930011000036101,ezetimibe,zetia,C1142985,C1170736,
AskAPatient.fold-4.test,55300003,Muscle cramp,cramping,C0026821,C0026821 C1446787,C0026821 
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,80449002,Muscle fatigue,over-streesed muscles,C0015672 C1995013 C2024893,,
AskAPatient.fold-4.test,445178008,Burning sensation of vagina,vaginal skin burns,C2919399,C0565944 C0042232 C0750103,
AskAPatient.fold-4.test,22253000,Pain,achiness,C0030193 C1882272 C2598155,,
AskAPatient.fold-4.test,271870002,Low blood pressure reading,low bp and pulse,C0476454 C0436783 C0580944 C0436781 C0476453,C0034107 C0391850 C0020649,
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,267949000,Shoulder joint pain,pain in shoulder joint,C0423670,C0037011,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Liptior,C0593906,,
AskAPatient.fold-4.test,161891005,Backache,sore back,C0004604,C0234233,
AskAPatient.fold-4.test,417237009,Blister,blisters,C1546558 C0005758 C2132198 C1579830,C2132198 C0005758,C0005758 C2132198 
AskAPatient.fold-4.test,134407002,Chronic back pain,chronic backache,C0740418 C0457949,C0004604,
AskAPatient.fold-4.test,24700007,Multiple sclerosis,MS,C2708306 C0455388 C0856120 C0026769,,
AskAPatient.fold-4.test,48167000,Amnesia,memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-4.test,249918006,Shoulder stiff,Major stiffness in shoulder,C0241042,C0241042,C0241042 
AskAPatient.fold-4.test,278040002,Loss of hair,hair fell out,C0002170,C0018494,
AskAPatient.fold-4.test,76948002,Severe pain,Severe neck pain,C0278140,C4050465 C4050466 C0007859 C1547231 C1547227 C0264097 C1561581 C1963180,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,267052005,Flatulence/wind,wind,C0016204,C0016204,C0016204 
AskAPatient.fold-4.test,271681002,Stomach ache,stomach pain,C0235309 C0221512,C1963242 C0221512,C0221512 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,87715008,Aptyalism,dry mouth,C0043352 C0037036,C0043352,C0043352 
AskAPatient.fold-4.test,84229001,Fatigue,fatigue,C0015672 C4050243,C0015672 C2024893,C0015672 
AskAPatient.fold-4.test,10601006,Pain in lower limb,achy legs,C0023222 C0839480,C1140621,
AskAPatient.fold-4.test,386807006,Memory impairment,MEMORY problems,C1636063 C1963167 C0233794,C0033213 C0700327 C2081614 C0025260,
AskAPatient.fold-4.test,35489007,Depression,depressed,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0520887 C0344315,C0344315 C0520887 
AskAPatient.fold-4.test,404640003,Dizziness,Dizzieness,C0012833 C1963093 C4032495 C0042571,,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,48167000,Amnesia,Memory loss,C0002622 C3824794,C0002622 C0751295,C0002622 
AskAPatient.fold-4.test,76948002,Severe pain,severe muscle pain,C0278140,C3862404,
AskAPatient.fold-4.test,34840004,Tendonitis,tendonitis,C0039503,C0039503,C0039503 
AskAPatient.fold-4.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-4.test,25064002,Headache,headache,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
AskAPatient.fold-4.test,405729008,Haematochezia,blood in my stool,C0018932,C0015733 C0005768 C0229664,
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,49218002,Hip pain,joint pain in thighs,C0030193,C1963066 C0003862 C0039866,
AskAPatient.fold-4.test,57676002,Arthralgia,joint pain,C0003862,C1963066 C0003862,C0003862 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,84229001,Fatigue,severe fatigue,C0015672 C4050243,C1306232 C0015672 C2024893,C0015672 
AskAPatient.fold-4.test,68962001,Myalgia,muscle pain,C0231528,C0231528 C1963177,C0231528 
AskAPatient.fold-4.test,166643006,Liver enzymes abnormal,high liver enzyme,C0438236 C0438237,C0023884,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,166892002,Random blood sugar raised,Elevated my blood glucose levels,C0580400,C0428554 C0392201 C0856882 C0428567 C1261429,
AskAPatient.fold-4.test,162076009,Excessive upper gastrointestinal gas,gas,C0426623 C0426624,C0596601,
AskAPatient.fold-4.test,162397003,Pain in throat,sore throat,C0242429,C0031350 C0242429 C0423631,C0242429 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,22298006,Myocardial infarction,heart attack,C0455406 C3845502 C0948369 C0027051 C0155668 C0155626 C2926063 C3810814 C0428953,C0027051,C0027051 
AskAPatient.fold-4.test,10601006,Pain in lower limb,ache and discomfort in my legs,C0023222 C0839480,C2364135 C1140621 C0234238 C0234215,
AskAPatient.fold-4.test,267036007,Dyspnoea,shortness of breath,C0013404,C0748649 C4054349 C0013404 C2707305,C0013404 
AskAPatient.fold-4.test,285365001,Pain in toe,toes painful,C0241416,C0030193 C0040357,
AskAPatient.fold-4.test,35489007,Depression,depression,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C4049644 C2121458 C0812393 C0035143,C0011570 C0429108 C1579931 C1999266 C0344315 C0520887 C0011581 C0429068 C0812393 C4049644 C0035143,C0011570 C1579931 C1999266 C0344315 C0520887 C0011581 C0812393 C4049644 C0035143 
AskAPatient.fold-4.test,246636008,Blurred vision - hazy,very very blurry vision,C0344232,C0344232,C0344232 
AskAPatient.fold-4.test,267036007,Dyspnoea,shortness of breath,C0013404,C0748649 C4054349 C0013404 C2707305,C0013404 
AskAPatient.fold-4.test,420103007,Watery eye,eyes running,C3257803,C2346414 C0015392,
