288885009,Unable to eat,couldn't eat or drink,,C0566306,
449917004,Cramp in lower limb,leg/foot cramps,C0178422 C1140621,C3266180 C3266179,
76948002,Severe pain,Severe back pain,C1547227 C0004604 C4050465 C0677061 C1963071 C0264097 C4050466 C1547231 C1561581,C0278140,
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
82991003,Generalised aches and pains,everything hurts,,C0281856,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
35489007,Depression,depression,C0812393 C0520887 C0429108 C0035143 C0344315 C0011581 C1579931 C0011570 C0429068 C1999266 C4049644,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C1999266 C4049644 
34436003,Haematuria,blood began showing up in my urine,C0591833 C0005768 C0042036 C0229664,C0018965,
26079004,Tremor,tremors,C0040822,C1963252 C0040822,C0040822 
84229001,Fatigue,fatigue,C0015672 C2024893,C0015672 C4050243,C0015672 
26544005,Muscle weakness,muscle weakness,C1168241 C0240479 C0587246 C0151786 C0239831 C0030552 C0586738 C2673994 C1834451 C0150841,C0151786 C1834451 C0030552,C0151786 C0030552 C1834451 
246636008,Blurred vision - hazy,foggy vision,C0344232,C0344232,C0344232 
36971009,Sinusitis,sinus colds,C0009443,C0037199,
55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
76948002,Severe pain,Severe joint pain in the shoulders,C1547227 C1561581 C4050465 C0264097 C1963066 C0003862 C0037004 C4050466 C1547231,C0278140,
237130006,Bleeding between periods,vaginal bleeding and I am only 11 days into my cycle,C0566967 C0372564 C0056685 C2979982,C2126231 C0025874 C2030274,
298170003,Knee joint inflamed,knee inflammation,C0745545 C0014236,C0574951,
271681002,Stomach ache,stomach pain,C1963242 C0221512,C0221512 C0235309,C0221512 
162076009,Excessive upper gastrointestinal gas,gas,C0596601,C0426623 C0426624,
277521002,Loss of motivation,lack of enthusiasm,C0424090,C0456814,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
699368004,Symptom of ankle,weird symptoms (eg. popping) in ankle,C0179081 C1457887,C2127215,
225508006,Poor self-image,self loathing,C1551994,C2364102,
22298006,Myocardial infarction,heart attack,C0027051,C2926063 C0155626 C3845502 C0455406 C0428953 C3810814 C0948369 C0027051 C0155668,C0027051 
162351000,Buzzing in ear,buzzing in both ears,C0013443,C0235283,
77692006,Hypersomnia,only wanted to sleep,C0037313 C0424522 C0013144,C0917799,
288230000,Myalgia/myositis -pelvis/thigh,muscle pain in thighs,C0231528 C1963177 C0039866,C0231528 C0039866 C0027121 C0030797,C0231528 C0039866 
3559011000036109,Zoloft,Zoloft,C0284660,C0284660,C0284660 
48500005,Delusional disorder,paranoia,C1456784,C0520677 C0011251 C0236675,
247323005,Tightness in throat,Tightness of throat,C0031354 C3665375,C0236071,
248262001,Always sleepy,wanted to sleep all of the time,C0037313 C0424522 C0013144,C0424573,
48167000,Amnesia,memory loss,C0751295 C0002622,C3824794 C0002622,C0002622 
76948002,Severe pain,extreme ache in left arm,C1268256 C0230347 C0234238,C0278140,
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
73211009,Diabetes mellitus,diabetic,C0241863,C1313937 C0011849,
129565002,Myopathy,muscle problems,C2081614 C0033213,C0026848,
267052005,Flatulence/wind,windy,,C0016204,
282926000,Unable to lie down,could not lie on either side in bed,,C1299582,
55533009,Forgetful,forgetfullness,C0542476,C0542476,C0542476 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
282180007,Unable to walk up step,Could not walk up stairs with anything in my hands more than about 5-10 lbs,C0018563 C0560079,C0560068 C0560067,
3904011000036106,Zocor,zocor,C0678181,C0678181,C0678181 
57676002,Arthralgia,joint ache,C0003862,C0003862,C0003862 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
418290006,Itching,intolerable itching,C0033774 C0231530,C0033774,C0033774 
161891005,Backache,back pain,C0004604 C0677061 C1963071,C0004604,C0004604 
1402001,Fear,'scared' feeling,C0015726 C1527305 C0013987,C0015726,C0015726 
399153001,Vertigo,severe vertigo,C0522365,C1135208 C1564535 C0042571,
3848011000036104,Pravachol,provacal,,C0700763,
278040002,Loss of hair,Hair loss,C0002170,C0002170,C0002170 
62507009,Pins and needles,pins and needles feeling,C1527305 C0013987 C0423572,C0423572,C0423572 
28551000168108,Voltaren,voltaren,C0699958 C0592264,C0699958 C0592264,C0699958 C0592264 
84229001,Fatigue,very fatigued,C0015672 C2024893,C0015672 C4050243,C0015672 
267031002,Tiredness symptom,tiredness,C0015672 C0332575,C0558486,
24700007,Multiple sclerosis,MS,,C0455388 C0026769 C0856120 C2708306,
397540003,Visual impairment,vision impaired,C0042789,C3665347 C1849988,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
55300003,Muscle cramp,muscle cramps,C0026821 C0023218,C0026821,C0026821 
271807003,Rash,rush all over my face,C0015450,C0015230,
9991008,Abdominal colic,intestinal/stomach pain,C1963242 C0221512 C0021853 C1292984,C0232488,
30989003,Knee pain,knee pain,C0231749,C0231749,C0231749 
102480002,Generalised acute body pains,FELT LIKE I HAD BEEN RUN OVER BY A TRUCK,C0600140 C0275626 C2919111,C0686728,
82991003,Generalised aches and pains,aches and pains,C0234238 C0030193,C0281856,
10601006,Pain in lower limb,leg pain,C0023222 C0839480,C0023222 C0839480,C0023222 C0839480 
193462001,Insomnia,Insomia,,C1963237 C0917801 C1950154,
247592009,Poor short-term memory,loss of short term memory,C0025265 C0701811,C0025265 C0701811,C0025265 C0701811 
278040002,Loss of hair,hair loss,C0002170,C0002170,C0002170 
80449002,Muscle fatigue,tired or burning muscles,C0085624 C0006434 C0557875,C0015672 C1995013 C2024893,
57676002,Arthralgia,Sore joints,,C0003862,
8708008,Sharp pain,sharp pain shoulder,C0455270 C0524468 C0037004 C0524469 C0869975 C1283792,C0455270,C0455270 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
13791008,Asthenia,Extreme fatigue,C0015672,C0004093,
68962001,Myalgia,Muscle pain,C0231528 C1963177,C0231528,C0231528 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
278040002,Loss of hair,hair loss,C0002170,C0002170,C0002170 
45326000,Shoulder pain,shoulder pain,C0423670 C0037011,C0423670 C0037011,C0423670 C0037011 
69813011000036107,glucosamine,glucosamine sulfate,C0017720 C0874046 C0873178,C0017718,
24199005,Feeling agitated,Extreme agitation,C1963060 C0085631,C0085631,C0085631 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
102556003,Pain in upper limb,pain in my arms,C0446516 C0030193,C0239377,
129565002,Myopathy,muscle damage,C0010957,C0026848,
225624000,Panic attack,panic attacks,C0086769,C0086769,C0086769 
68962001,Myalgia,Pain in muscles,C1882272 C2598155 C0030193,C0231528,
21433011000036107,paracetamol,Paracetamol,C0373527 C0000970,C0373527 C0000970,C0373527 C0000970 
162076009,Excessive upper gastrointestinal gas,gastritis,C0017152 C1277259,C0426623 C0426624,
25064002,Headache,headaches,C0018681 C2096315,C0018681 C2096315,C0018681 C2096315 
161891005,Backache,back aches,C0004604,C0004604,C0004604 
250084002,Cramp in calf,cramping in calf,C0026821 C1446787 C0230445,C0178419,
83547004,Cold sweat,cold sweat 	 shaking uncontrollably,C0232431 C0040822,C0232431,C0232431 
386807006,Memory impairment,couldnt remember anything,C0034770,C1636063 C1963167 C0233794,
161891005,Backache,back soreness,C0234233,C0004604,
314983004,Deteriorating renal function,Kidney function became a problem,C1705273 C0022646 C0869841 C0496892 C0496927 C0031843 C2081614 C0033213 C1278978,C1278220,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
278528006,Facial swelling,face had swollen up,C0038999 C0015450,C0151602,
62507009,Pins and needles,tingling hands,C2242996 C0018563,C0423572,
249913002,Knee stiff,aches and stiffness knees,C0234238 C0427008 C0022742,C0240129,
77435011000036104,ascorbic acid,vitamin C crystals,C0042866 C2064899 C0003968 C2699477 C0016410 C0005575 C0427896 C0042839 C0072506 C0042874 C0063919 C0664095 C0078364 C0201898 C3537249 C0035527 C1533132 C0042890,C0673746 C0201898 C0003968 C0063919,C0003968 C0063919 C0201898 
7011001,Hallucinations,halucinations during day,C1561538 C0018524,C0018524,C0018524 
45326000,Shoulder pain,shoulder pain,C0423670 C0037011,C0423670 C0037011,C0423670 C0037011 
228158008,Walking disability,cannot walk more than 5 yards,C3842480,C0311394,
309774006,Weakness of limb,muscle weakness in my legs,C1168241 C0240479 C0587246 C0151786 C0239831 C1140621 C0030552 C0586738 C2673994 C1834451 C0150841,C0587246 C1836296,C0587246 
70153002,Haemorrhoids,hemorrhoids,C1963134 C0019112,C1963134 C0019112,C1963134 C0019112 
289195008,Slurred speech,slurred speach,C0234518 C2702418 C0972391,C0234518,C0234518 
13791008,Asthenia,weakness,C3714552,C0004093,
48167000,Amnesia,Memory Loss,C0751295 C0002622,C3824794 C0002622,C0002622 
40917007,Confusion,confusion,C0683369 C0009676 C1963086,C0683369 C2712099 C0009676 C1963086,C0683369 C0009676 C1963086 
228158008,Walking disability,difficulty picking my feet up,C3842554 C0016504 C1299586,C0311394,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
82991003,Generalised aches and pains,mild aches,C0234238,C0281856,
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
21911011000036104,glibenclamide,Glyburide,C0017628,C0083044 C0017628,C0017628 
22253000,Pain,pain,C0030193,C1882272 C2598155 C0030193,C0030193 
3877011000036101,Lipitor,Lipitor(atorvastatin),,C0593906,
57182000,Nerve injury,nerve damage,C0161479,C0161479,C0161479 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
426899007,Pain provoked by walking,Pain trying to walk,C1882272 C2598155 C0030193,C1960732,
3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
3589011000036101,Ezetrol,Ezetrol,C1174891,C1174891,C1174891 
286641001,Moody,extreme moodiness,C0241999,C0554980,
69896004,Rheumatoid arthritis,rheumatoid arthritis,C0409643 C0494897 C0409637 C0038013 C0409635 C0740223 C0003873 C0455571 C0221614,C0409637 C0409639 C0264993 C0221614 C0740223 C0003873 C0455571,C0409637 C0740223 C0003873 C0455571 C0221614 
76948002,Severe pain,servere pain,C0030193,C0278140,
44077006,Numbness,numbness,C0020580 C0028643,C0020580 C0028643,C0020580 C0028643 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
13791008,Asthenia,felt weak,C3714552,C0004093,
386807006,Memory impairment,poor memory,C0233794,C1636063 C1963167 C0233794,C0233794 
225482007,Lacks confidence,destroyed my self-confidence,C0237529,C0558092,
62315008,Diarrhoea,diarrhea,C1963091 C0011991,C0474498 C0011991,C0011991 
224960004,Tired,Tired more than ususal,C0557875,C0557875,C0557875 
279039007,Low back pain,Lower back pain,C0024031,C0024031,C0024031 
248490000,Bloating symptom,bloating,C1291077,C1291077,C1291077 
262966007,Rupture of muscle,tore a calf muscle,C0448482 C1269903,C0149732 C0027094,
404640003,Dizziness,Dizzy spells,C0857087,C1963093 C0012833 C0042571 C4032495,
3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
67849003,Excruciating pain,excruciating pain,C0030193,C0278141,
23924001,Tight chest,chest tightness,C0232292,C0232292 C3844327,C0232292 
279038004,Thoracic back pain,soreness in upper back,C0234233,C0423684,
45326000,Shoulder pain,pain in shoulder,C0037011,C0423670 C0037011,C0037011 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
274676007,Tingling of skin,arms tingling in,C2242996 C0446516,C0235050,
230145002,Difficulty breathing,difficulty breathing,C2169544 C0013404,C1821163 C0013404,C0013404 
10743008,Irritable bowel syndrome,irritable colon,C0022104,C4069143 C0876988 C0022104,C0022104 
55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
422587007,Nausea,nausea,C0027497,C0027497 C1963179,C0027497 
13791008,Asthenia,weakness,C3714552,C0004093,
22298006,Myocardial infarction,heart attack,C0027051,C2926063 C0155626 C3845502 C0455406 C0428953 C3810814 C0948369 C0027051 C0155668,C0027051 
35489007,Depression,depression,C0812393 C0520887 C0429108 C0035143 C0344315 C0011581 C1579931 C0011570 C0429068 C1999266 C4049644,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C2121458 C4049644 C1999266,C0812393 C0520887 C0035143 C0344315 C0011581 C1579931 C0011570 C1999266 C4049644 
3904011000036106,Zocor,ZOCOR,C0678181,C0678181,C0678181 
166830008,Serum cholesterol raised,elevated levels of high cholesterol,C0020443 C1522133 C0856882,C0595929,
162059005,Upset stomach,stomach upset,C0235309,C0235309,C0235309 
4216011000036104,Norvasc,Norvasc,C0162712,C0162712,C0162712 
162290004,Dry eyes,extremely dry eyes,C0013238 C0314719,C0013238 C0314719,C0013238 C0314719 
224962007,Hot sweats,sweats,C0038990 C0038984,C0557878,
102556003,Pain in upper limb,Very severe pain in arms,C0446516 C0030193 C4050419,C0239377,
56265001,Heart disease,heart disease,C0018799 C2186266,C0018799,C0018799 
88092000,Muscle atrophy,loss of muscle mass in arms,C0446516 C0240417,C0541794 C0026846,
3723001,Arthritis,arthritis,C0158026 C0003864 C0263776 C0541786 C1328469 C0003873 C1405877,C3267876 C0003864,C0003864 
288226003,Myalgia/myositis - shoulder,Nagging muscle pain between and just below my shoulder blades,C0524469 C0524468 C0231528 C0037004 C1963177 C0869975 C1283792 C0179323,C0565577,
26544005,Muscle weakness,loss of strength,C3714552,C0151786 C1834451 C0030552,
49049000,Parkinson's disease,parkinson's disease,C0018609 C0030567 C0012634,C3248637 C0030567 C4069171,C0030567 
84229001,Fatigue,fatigue,C0015672 C2024893,C0015672 C4050243,C0015672 
404640003,Dizziness,dizzines,C0012833 C0042571,C1963093 C0012833 C0042571 C4032495,C0012833 C0042571 
274279008,Renal pain,kidney pain,C0558489 C1963226,C0558489,C0558489 
68962001,Myalgia,muscle pain,C0231528 C1963177,C0231528,C0231528 
84229001,Fatigue,fatigue,C0015672 C2024893,C0015672 C4050243,C0015672 
3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
422400008,Vomiting,vomiting,C1963281 C0042963,C1963281 C0042963,C1963281 C0042963 
