AskAPatient.fold-4.test,60238002,Muscle twitch,Deeper muscle twitches on butt,C0231530,C0231530,C0231530 
AskAPatient.fold-4.test,247472004,Hives,severe welts,C0042109,C0221232 C1306232,
AskAPatient.fold-4.test,49218002,Hip pain,hip pain,C0030193,C0267028 C1963082 C0019559,
AskAPatient.fold-4.test,81680005,Neck pain,tremendous neck pain,C0007859 C1963180,C0007859 C1963180,C0007859 C1963180 
AskAPatient.fold-4.test,90673000,Burning sensation,burning,C0241413 C0241057 C0578504 C0085624 C0234655,C0006434 C0085624,C0085624 
AskAPatient.fold-4.test,267052005,Flatulence/wind,flatulence,C0016204,C1962956 C0016204,C0016204 
AskAPatient.fold-4.test,68962001,Myalgia,muscular pain,C0231528,C0231528,C0231528 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,271681002,Stomach ache,stomach pain,C0221512 C0235309,C0221512 C1963242,C0221512 
AskAPatient.fold-4.test,24184005,Finding of increased blood pressure,INCREASED BLOOD PRESSURE,C0232107 C0497247,C0497247 C0020649,C0497247 
AskAPatient.fold-4.test,202882003,Plantar fasciitis,sore feet (Faciitis),C0149756,C0863085,
AskAPatient.fold-4.test,289530006,Vaginal bleeding,vaginal bleeding,C0566967 C2979982,C0372564 C0566967 C2979982,C0566967 C2979982 
AskAPatient.fold-4.test,53215011000036102,Advil,Advil,C0593507,C0593507,C0593507 
AskAPatient.fold-4.test,228158008,Walking disability,dificultly in walking,C0311394,C2368355 C2346415,
AskAPatient.fold-4.test,30989003,Knee pain,knee pain,C0231749,C0231749,C0231749 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,82991003,Generalised aches and pains,hert from head to my toe,C0281856,C0018670 C0152336 C0040357,
AskAPatient.fold-4.test,202882003,Plantar fasciitis,plantar fasciitis of my left foot,C0149756,C0230461 C0149756 C1279999,C0149756 
AskAPatient.fold-4.test,26079004,Tremor,tremors in right hand,C0040822 C1963252,C1288948 C0040822 C0230370,C0040822 
AskAPatient.fold-4.test,21522001,Abdominal pain,abdominal pain,C0581869 C0423653 C0000737 C1875603 C0499476,C0238551 C0581869 C0000737 C0277969 C2199213 C0694551 C0238552 C0423646 C0235299 C0423651,C0581869 C0000737 
AskAPatient.fold-4.test,279039007,Low back pain,Lower back pain,C0024031,C0024031,C0024031 
AskAPatient.fold-4.test,48167000,Amnesia,memory loss,C3824794 C0002622,C0751295 C0002622,C0002622 
AskAPatient.fold-4.test,248490000,Bloating symptom,bloating,C1291077,C1291077,C1291077 
AskAPatient.fold-4.test,21433011000036107,paracetamol,Paracetamol 325 mg,C0000970 C0373527,C0000970 C0373527,C0000970 C0373527 
AskAPatient.fold-4.test,162076009,Excessive upper gastrointestinal gas,gastro/ent,C0426623 C0426624,C0038351 C0286036,
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,248274002,Lack of energy,no energy,C0015672,C0424589,
AskAPatient.fold-4.test,161882006,Stiff neck,stiff neck,C0151315,C0151315 C0427043,C0151315 
AskAPatient.fold-4.test,162031009,Indigestion,indigestion,C0013395 C0012238,C0013395 C0012238 C0426634,C0013395 C0012238 
AskAPatient.fold-4.test,14760008,Constipation,Constipation,C1963087 C0009806 C0949135,C1963087 C0009806 C0949135,C1963087 C0009806 C0949135 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,247592009,Poor short-term memory,short term memory problems,C0701811 C0025265,C0033213 C0701811 C2081614 C0025265,C0701811 C0025265 
AskAPatient.fold-4.test,68962001,Myalgia,Mild muscle pain,C0231528,C1513302 C1963177 C1547225 C0231528,C0231528 
AskAPatient.fold-4.test,431416001,Menstrual cramp,period cramps,C0013390,C0026821 C0025344,
AskAPatient.fold-4.test,161898004,Falls,falls,C0085639 C0000921,C0085639,C0085639 
AskAPatient.fold-4.test,49049000,Parkinson's disease,parkinson's,C4069171 C0030567 C3248637,C0030567,C0030567 
AskAPatient.fold-4.test,422400008,Vomiting,vomiting,C0042963 C1963281,C0042963 C1963281,C0042963 C1963281 
AskAPatient.fold-4.test,35489007,Depression,depressed,C1579931 C0520887 C1999266 C2121458 C0011570 C0011581 C0812393 C0344315 C0035143 C4049644,C0520887 C0344315,C0520887 C0344315 
AskAPatient.fold-4.test,278040002,Loss of hair,thining hair,C0002170,C0018494,
AskAPatient.fold-4.test,68962001,Myalgia,muscle ache,C0231528,C0231528,C0231528 
AskAPatient.fold-4.test,267031002,Tiredness symptom,tiredness,C0558486,C0015672 C0332575,
AskAPatient.fold-4.test,275319005,Swollen legs,swelling of the legs,C0581394,C0581394,C0581394 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,3877011000036101,Lipitor,LIPITOR,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,70153002,Haemorrhoids,hemorrhoids,C0019112 C1963134,C0019112 C1963134,C0019112 C1963134 
AskAPatient.fold-4.test,28551000168108,Voltaren,Voltaren,C0592264 C0699958,C0592264 C0699958,C0592264 C0699958 
AskAPatient.fold-4.test,24693007,Fibromyalgia,FIBROMYALGIA,C0016053,C0016053,C0016053 
AskAPatient.fold-4.test,76948002,Severe pain,Extreme lower back pain,C0278140,C0024031 C2168111,
AskAPatient.fold-4.test,224960004,Tired,make me so tired,C0557875,C0557875,C0557875 
AskAPatient.fold-4.test,238539001,Hand eczema,Eczema on hands,C0239816,C0018563 C0013595,
AskAPatient.fold-4.test,60238002,Muscle twitch,Muscle twitching on bottom of feet,C0231530,C0016504 C0015644 C0231530,C0231530 
AskAPatient.fold-4.test,95359001,Mucosal numbness,numbness in tongue and gums,C0521485,C0028643 C0040408 C2012701 C0017562 C0020580 C2137027,
AskAPatient.fold-4.test,246636008,Blurred vision - hazy,blurred vision,C0344232,C0344232,C0344232 
AskAPatient.fold-4.test,14760008,Constipation,constipation,C1963087 C0009806 C0949135,C1963087 C0009806,C1963087 C0009806 
AskAPatient.fold-4.test,44077006,Numbness,numb,C0028643 C0020580,,
AskAPatient.fold-4.test,68962001,Myalgia,muscle pain,C0231528,C1963177 C0231528,C0231528 
AskAPatient.fold-4.test,68962001,Myalgia,muscle pain,C0231528,C1963177 C0231528,C0231528 
AskAPatient.fold-4.test,271807003,Rash,rashes appear,C0015230,C0015230,C0015230 
AskAPatient.fold-4.test,26544005,Muscle weakness,muscle weakness causing nerve damage and imbalance,C0151786 C1834451 C0030552,C2174421 C0150841 C1397014 C2673994 C0240479 C0030552 C0151786 C1834451 C0587246 C0161479 C1168241 C0014653 C0586738 C0239831,C0030552 C0151786 C1834451 
AskAPatient.fold-4.test,83225011000036106,Maxalt,Maxalt,C0721599,C0721599,C0721599 
AskAPatient.fold-4.test,45326000,Shoulder pain,Pain in shoulder,C0423670 C0037011,C0037011,C0037011 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,131148009,Bleeding,bleed,C0019080,C0019080,C0019080 
AskAPatient.fold-4.test,419723007,Mentally dull,feel like I am in a fog,C1621860,C0013987,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,76948002,Severe pain,extreme stomach pain,C0278140,C0221512 C1963242,
AskAPatient.fold-4.test,225624000,Panic attack,panic attack,C0086769,C0086769,C0086769 
AskAPatient.fold-4.test,57676002,Arthralgia,joint pain,C0003862,C0003862 C1963066,C0003862 
AskAPatient.fold-4.test,278040002,Loss of hair,hair loss,C0002170,C0002170,C0002170 
AskAPatient.fold-4.test,278040002,Loss of hair,loss of hair,C0002170,C0002170,C0002170 
AskAPatient.fold-4.test,95319004,Skin nodule,red bumps on my skin,C0228505 C1546781 C0178298 C0444099 C0496955,,
AskAPatient.fold-4.test,449918009,Cramp in lower leg,leg cramps,C3266179 C3266180,C0023218,
AskAPatient.fold-4.test,228158008,Walking disability,difficulty walking due to swelling in legs,C0311394,C0311394 C1140621 C0038999,C0311394 
AskAPatient.fold-4.test,426206001,Constant pain,Constant leg pain,C1960160,C0023222 C1720529 C0700845 C0839480,
AskAPatient.fold-4.test,10601006,Pain in lower limb,leg pain,C0023222 C0839480,C0023222 C0839480,C0023222 C0839480 
AskAPatient.fold-4.test,36955009,Loss of taste,lost my sense of taste,C2364111,C3665438,
AskAPatient.fold-4.test,162290004,Dry eyes,dry eyes,C0314719 C0013238,C0314719 C0013238,C0314719 C0013238 
AskAPatient.fold-4.test,68962001,Myalgia,muscle aching,C0231528,C0234238,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,386807006,Memory impairment,not able to remember things like whether I had done something or where I had placed something,C0233794 C1636063 C1963167,C0034770 C1299581,
AskAPatient.fold-4.test,282966001,Unable to sit,Unable to sit,C0560836 C0560881,C0560836 C0560881,C0560836 C0560881 
AskAPatient.fold-4.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-4.test,249489001,Choking,choking,C0008301,C0011119 C0008301 C2051649,C0008301 
AskAPatient.fold-4.test,90673000,Burning sensation,burning of shoulders,C0241413 C0241057 C0578504 C0085624 C0234655,C0006434 C0085624 C0037004,C0085624 
AskAPatient.fold-4.test,21288011000036105,diclofenac,Zipsor,C0012091,C2718625,
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,282145008,Unable to walk,not being able to walk,C0560046,C1299581,
AskAPatient.fold-4.test,84017003,Bursitis,bursitis,C0006444,C0006444,C0006444 
AskAPatient.fold-4.test,59781000168101,Epipen Auto-Injector,epipen,C0591454 C2984091,C0591454,C0591454 
AskAPatient.fold-4.test,228158008,Walking disability,COULD NOT WALK,C0311394,,
AskAPatient.fold-4.test,418363000,Itching of skin,left side of jaw itches,C0033774,C0022359,
AskAPatient.fold-4.test,228158008,Walking disability,difficulty to walk,C0311394,C3842554 C1299586,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,32798002,Parkinsonism,symptoms of parkinson's disease,C2939151 C0242422,C0018609 C0012634 C0030567 C1457887,
AskAPatient.fold-4.test,77424011000036100,ubidecarenone,coenzyme10,C0056077,,
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,418290006,Itching,itchy,C0033774,C0033774,C0033774 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,287045000,Pain in left arm,Pain in left arm,C2129384 C0564820,C2129384 C0564820,C2129384 C0564820 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,386033004,Neuropathy,neurophaty,C0442874 C0042075,,
AskAPatient.fold-4.test,200936003,Lupus erythematosus,Lupus,C0409974 C0024141 C0866588,C0024131 C0409974,C0409974 
AskAPatient.fold-4.test,262286000,Weight increased,increased weight gain,C0557899 C0043094,C0043094 C1262477,C0043094 
AskAPatient.fold-4.test,310497006,Severe depression,Severe depression,C0588008,C0588008,C0588008 
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,55300003,Muscle cramp,cramps,C0026821,C0026821,C0026821 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,34840004,Tendonitis,tendonitis,C0039503,C0039503,C0039503 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,4031011000036106,Crestor,Crestor,C1098080,C1098080,C1098080 
AskAPatient.fold-4.test,3545003,Diastolic dysfunction,stage 1 diastolic dysfunction,C2751808 C0749225 C0520863,C2751808 C0441766 C0749225 C0520863,C2751808 C0749225 C0520863 
AskAPatient.fold-4.test,280816001,Facial palsy,facial paralysis,C0376175 C0015469,C0015469 C0221060,C0015469 
AskAPatient.fold-4.test,77436011000036106,fish oil natural,fish oil (salmon),C0016157,C0016157,C0016157 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,77424011000036100,ubidecarenone,CoQ10,C0056077,C0056077,C0056077 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,248096004,Lack of libido,lack of sexual drive,C2981158,C0023618,
AskAPatient.fold-4.test,76948002,Severe pain,Severe elbow pain,C0278140,C4050465 C0239266 C4050466 C0264097 C1547227 C1547231 C1561581,
AskAPatient.fold-4.test,13791008,Asthenia,Weakness,C0004093,C3714552,
AskAPatient.fold-4.test,57182000,Nerve injury,nerve damage,C0161479,C0161479,C0161479 
AskAPatient.fold-4.test,228158008,Walking disability,can barely walk,C0311394,,
AskAPatient.fold-4.test,77424011000036100,ubidecarenone,CO-Q10,C0056077,,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,76948002,Severe pain,horrible pain in both shoulders,C0278140,C0030193 C0037004,
AskAPatient.fold-4.test,69791001,Increased venous pressure,BP was extrememly high,C0232116 C0232115,,
AskAPatient.fold-4.test,39104002,Illness,sick,C0221423,,
AskAPatient.fold-4.test,49218002,Hip pain,My hips hurt on both sides,C0030193,C1552832 C0019552,
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,214264003,Lethargy,constant lethargy,C0023380,C1720529 C0023380,C0023380 
AskAPatient.fold-4.test,3904011000036106,Zocor,Zocor,C0678181,C0678181,C0678181 
AskAPatient.fold-4.test,25064002,Headache,head hurt,C2096315 C0018681,C0018670 C0152336,
AskAPatient.fold-4.test,48926009,Pain in spine,Joint pain in spine,C0423673,C0423673,C0423673 
AskAPatient.fold-4.test,4156011000036108,Deseril,trazadone,C0036177,,
AskAPatient.fold-4.test,21290011000036109,testosterone,testonrone,C1295654 C0039601 C0523912 C0027368 C0202227,,
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,68962001,Myalgia,muscle ache,C0231528,C0231528,C0231528 
AskAPatient.fold-4.test,47933007,Foot pain,foot pain,C0016512 C2016948,C0016512 C2016948,C0016512 C2016948 
AskAPatient.fold-4.test,16386004,Dry skin,dry itchy skin,C1963094 C0151908,C0033774,
AskAPatient.fold-4.test,35489007,Depression,depression,C1579931 C0520887 C1999266 C2121458 C0011570 C0011581 C0812393 C0344315 C0035143 C4049644,C4049644 C0429108 C1999266 C0011570 C1579931 C0011581 C0429068 C0520887 C0344315 C0035143 C0812393,C4049644 C1999266 C0011570 C1579931 C0011581 C0520887 C0344315 C0035143 C0812393 
AskAPatient.fold-4.test,399114005,Adhesive capsulitis of shoulder,frozen shoulder,C3864195 C2896360 C2896359 C0311223,C0311223,C0311223 
AskAPatient.fold-4.test,84229001,Fatigue,fatigue,C4050243 C0015672,C0015672 C2024893,C0015672 
AskAPatient.fold-4.test,288939007,Difficulty swallowing,difficulty swallowing,C0426606 C0566379 C0426605 C0011168 C0566362,C0743317 C0011168 C0566362,C0011168 C0566362 
AskAPatient.fold-4.test,449917004,Cramp in lower limb,leg cramps,C3266179 C3266180,C0023218,
AskAPatient.fold-4.test,88092000,Muscle atrophy,muscles wasting,C0026846 C0541794,C0235394,
AskAPatient.fold-4.test,118930001,Disorder of face,face and scalp problems,C1290857,C0033213 C2081614 C0015450 C0036270,
AskAPatient.fold-4.test,31681005,Trigeminal neuralgia,trigeminal neuralgia,C0040997 C0455513 C3863028,C0040997 C3862458 C0455513 C0859671 C3863028,C0040997 C0455513 C3863028 
AskAPatient.fold-4.test,267039000,Swollen ankle,swelling of ankles,C0235439,C0038999,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,25064002,Headache,HEADACHES,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
AskAPatient.fold-4.test,26079004,Tremor,Very shaky,C0040822 C1963252,C0392703,
AskAPatient.fold-4.test,89362005,Weight loss,lost 30 pounds,C0424641 C3665346 C2911645 C1262477,C3845310 C3845312 C3845313,
AskAPatient.fold-4.test,131148009,Bleeding,bleeding,C0019080,C0019080,C0019080 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,76948002,Severe pain,extremly bad pains in shoulders,C0278140,C0030193 C0037004,
AskAPatient.fold-4.test,422587007,Nausea,slight nausea,C0027497 C1963179,C0027497,C0027497 
AskAPatient.fold-4.test,309774006,Weakness of limb,weakness in arms,C0587246 C1836296,C3714552 C0446516,
AskAPatient.fold-4.test,13791008,Asthenia,EXTREMELY fatigued,C0004093,C0015672 C2024893,
AskAPatient.fold-4.test,931804011000036107,omega-3-acid ethyl esters-90,Omega 3,C4028176 C1532673,C1719844,
AskAPatient.fold-4.test,30989003,Knee pain,KNEE PAIN,C0231749,C0231749,C0231749 
AskAPatient.fold-4.test,62507009,Pins and needles,tingling in fingers,C0423572,C0850630,
AskAPatient.fold-4.test,267039000,Swollen ankle,swollen ankles,C0235439,C0235439,C0235439 
AskAPatient.fold-4.test,277521002,Loss of motivation,loss of interest in life,C0456814,C0424091,
AskAPatient.fold-4.test,102551008,Cramp in foot,toes went into muscle spasms,C0178422,C0040357 C0037763 C0700153,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,248277009,Lack of stamina,went down stamina,C0424592,C0518031,
AskAPatient.fold-4.test,84017003,Bursitis,inflammed bursae,C0006444,,
AskAPatient.fold-4.test,386807006,Memory impairment,Memory fog,C0233794 C1636063 C1963167,C0025260,
AskAPatient.fold-4.test,13791008,Asthenia,weakness,C0004093,C3714552,
AskAPatient.fold-4.test,76948002,Severe pain,horriable pain in a different joint,C0278140,C0030193,
AskAPatient.fold-4.test,280816001,Facial palsy,facial paralysis,C0376175 C0015469,C0015469 C0221060,C0015469 
AskAPatient.fold-4.test,25064002,Headache,constant headaches,C2096315 C0018681,C2096315 C0018681 C1720529,C2096315 C0018681 
AskAPatient.fold-4.test,422587007,Nausea,nausea,C0027497 C1963179,C0027497,C0027497 
AskAPatient.fold-4.test,426206001,Constant pain,constant pain shoulders,C1960160,C0030193 C1720529 C0037004,
AskAPatient.fold-4.test,40445007,Heart valve regurgitation,leaky heart valves,C0264879,C0018826 C1305961,
AskAPatient.fold-4.test,3877011000036101,Lipitor,Lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,34436003,Haematuria,blood in urine,C0018965,C0221752 C0018965,C0018965 
AskAPatient.fold-4.test,77424011000036100,ubidecarenone,Q10,C0056077,,
AskAPatient.fold-4.test,363058009,Degenerative disorder of muscle,degenative muscle problem,C0271403 C0024437 C1285231 C0154777,C0033213 C2081614,
AskAPatient.fold-4.test,68962001,Myalgia,muscle aches in arms,C0231528,C0446516 C0231528,C0231528 
AskAPatient.fold-4.test,571000119103,Daily headache,headaches every day,C3661947,C2096315 C0018681 C1561538,
AskAPatient.fold-4.test,82297005,Congestion of nasal sinus,sinus congestion,C0152029,C0152029,C0152029 
AskAPatient.fold-4.test,249916005,Wrist stiff,wrists seized up,C0241759,C0043262,
AskAPatient.fold-4.test,297142003,Foot swelling,swollen foot,C0574002,C3668960 C0574002,C0574002 
AskAPatient.fold-4.test,422587007,Nausea,nausea,C0027497 C1963179,C0027497,C0027497 
AskAPatient.fold-4.test,25064002,Headache,headaches,C2096315 C0018681,C2096315 C0018681,C2096315 C0018681 
AskAPatient.fold-4.test,275921007,Scalp itchy,scalp itching,C0240941,C0240941,C0240941 
AskAPatient.fold-4.test,35489007,Depression,depression,C1579931 C0520887 C1999266 C2121458 C0011570 C0011581 C0812393 C0344315 C0035143 C4049644,C4049644 C0429108 C1999266 C0011570 C1579931 C0011581 C0429068 C0520887 C0344315 C0035143 C0812393,C4049644 C1999266 C0011570 C1579931 C0011581 C0520887 C0344315 C0035143 C0812393 
AskAPatient.fold-4.test,80313002,Palpitations,palpitations,C0030252 C3160712,C0030252 C3160712 C0425596,C0030252 C3160712 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,298753001,Numbness of upper limb,arms started going numb,C2128236 C0241538,C0446516,
AskAPatient.fold-4.test,53458011000036102,Aleve,alleve,C0718343,,
AskAPatient.fold-4.test,162352007,Ringing in ear,ringing in my left ear increased,C0040264,C1289055 C0151680 C0229299 C0068451 C0861002 C0221106 C0151872 C0856882 C2127178 C1295665 C0151576 C0595879 C0151878 C0235986 C0520869 C0240292 C0184957 C1295668 C0075710,
AskAPatient.fold-4.test,90673000,Burning sensation,Burning sensations in neck,C0241413 C0241057 C0578504 C0085624 C0234655,C0542538 C0027530 C2137077 C2229507 C0085624,C0085624 
AskAPatient.fold-4.test,48167000,Amnesia,memory loss,C3824794 C0002622,C0751295 C0002622,C0002622 
AskAPatient.fold-4.test,22253000,Pain,pain,C0030193 C1882272 C2598155,C0030193,C0030193 
AskAPatient.fold-4.test,420990001,Tunnel vision,tunnel vision,C0234630 C2937228,C0234630 C2937228,C0234630 C2937228 
AskAPatient.fold-4.test,698065002,Acid reflux,acidic bile in my mouth,C0017168,C0005388,
AskAPatient.fold-4.test,6142004,Influenza,flu bug,C0021400,C0021400,C0021400 
AskAPatient.fold-4.test,21522001,Abdominal pain,abdominal pain,C0581869 C0423653 C0000737 C1875603 C0499476,C0238551 C0581869 C0000737 C0277969 C2199213 C0694551 C0238552 C0423646 C0235299 C0423651,C0581869 C0000737 
AskAPatient.fold-4.test,57676002,Arthralgia,Arthritic type pain in all joints,C0003862,C0030193 C0003864,
AskAPatient.fold-4.test,228158008,Walking disability,could hardly walk,C0311394,,
AskAPatient.fold-4.test,3384011000036100,Arthrotec,Arthrotec,C0210355,C0210355,C0210355 
AskAPatient.fold-4.test,62315008,Diarrhoea,diarea,C0011991 C0474498,,
AskAPatient.fold-4.test,21242011000036102,simvastatin,simvostatin,C0074554,,
AskAPatient.fold-4.test,84229001,Fatigue,fatigue,C4050243 C0015672,C0015672 C2024893,C0015672 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,75408008,Feeling angry,anger,C0002957,C0002957,C0002957 
AskAPatient.fold-4.test,3877011000036101,Lipitor,lipitor,C0593906,C0593906,C0593906 
AskAPatient.fold-4.test,48167000,Amnesia,memory loss,C3824794 C0002622,C0751295 C0002622,C0002622 
AskAPatient.fold-4.test,30989003,Knee pain,Very severe pain in knees,C0231749,C0030193 C0022742 C4050419,
AskAPatient.fold-4.test,86044005,Amyotrophic lateral sclerosis,ALS,C2931786 C3468114 C3715155 C1833662 C3280587 C0002736 C3468100 C3468108 C2317804 C3468103 C3468112 C3468105 C3468106 C3468113 C2317803 C3468107 C1836076 C3468101 C3468109 C3468111 C3468110 C3468102 C1862939 C3275459 C3468104 C3715156 C3553719,,
